A_American_wigeon_Washington_196336_2015_KU201855_3_PA_A_H5N1_01_02_2015_14_15_USA_Washington_American_Wigeon_Pass_N_AdmantaneResistance_Yes_OseltamivirResistance_No_IncreasedVirulence_Yes_EnhancedTransmission_Yes_T92E_No_No_NA_NA_2.3.4.4	2015-01-02
A_American_wigeon_Washington_196336_2015_KU201853_1_PB2_A_H5N1_01_02_2015_14_15_USA_Washington_American_Wigeon_Pass_N_AdmantaneResistance_Yes_OseltamivirResistance_No_IncreasedVirulence_Yes_EnhancedTransmission_Yes_T92E_No_No_NA_NA_2.3.4.4	2015-01-02
A_American_wigeon_Washington_196336_2015_KU201857_5_NP_A_H5N1_01_02_2015_14_15_USA_Washington_American_Wigeon_Pass_N_AdmantaneResistance_Yes_OseltamivirResistance_No_IncreasedVirulence_Yes_EnhancedTransmission_Yes_T92E_No_No_NA_NA_2.3.4.4	2015-01-02
A_American_wigeon_Washington_196336_2015_KU201854_2_PB1_A_H5N1_01_02_2015_14_15_USA_Washington_American_Wigeon_Pass_N_AdmantaneResistance_Yes_OseltamivirResistance_No_IncreasedVirulence_Yes_EnhancedTransmission_Yes_T92E_No_No_NA_NA_2.3.4.4	2015-01-02
A_American_wigeon_Washington_196336_2015_KU201859_7_M1_A_H5N1_01_02_2015_14_15_USA_Washington_American_Wigeon_Pass_N_AdmantaneResistance_Yes_OseltamivirResistance_No_IncreasedVirulence_Yes_EnhancedTransmission_Yes_T92E_No_No_NA_NA_2.3.4.4	2015-01-02
A_American_wigeon_Washington_196336_2015_KU201860_8_NS1_A_H5N1_01_02_2015_14_15_USA_Washington_American_Wigeon_Pass_N_AdmantaneResistance_Yes_OseltamivirResistance_No_IncreasedVirulence_Yes_EnhancedTransmission_Yes_T92E_No_No_NA_NA_2.3.4.4	2015-01-02
A_American_wigeon_Washington_196340_2015_KU201863_3_PA_A_H5N1_01_02_2015_14_15_USA_Washington_American_Wigeon_Pass_N_AdmantaneResistance_Yes_OseltamivirResistance_No_IncreasedVirulence_Yes_EnhancedTransmission_Yes_T92E_No_No_NA_NA_2.3.4.4	2015-01-02
A_American_wigeon_Washington_196340_2015_KU201865_5_NP_A_H5N1_01_02_2015_14_15_USA_Washington_American_Wigeon_Pass_N_AdmantaneResistance_Yes_OseltamivirResistance_No_IncreasedVirulence_Yes_EnhancedTransmission_Yes_T92E_No_No_NA_NA_2.3.4.4	2015-01-02
A_American_wigeon_Washington_196340_2015_KU201862_2_PB1_A_H5N1_01_02_2015_14_15_USA_Washington_American_Wigeon_Pass_N_AdmantaneResistance_Yes_OseltamivirResistance_No_IncreasedVirulence_Yes_EnhancedTransmission_Yes_T92E_No_No_NA_NA_2.3.4.4	2015-01-02
A_American_wigeon_Washington_196340_2015_KU201868_8_NS1_A_H5N1_01_02_2015_14_15_USA_Washington_American_Wigeon_Pass_N_AdmantaneResistance_Yes_OseltamivirResistance_No_IncreasedVirulence_Yes_EnhancedTransmission_Yes_T92E_No_No_NA_NA_2.3.4.4	2015-01-02
A_American_wigeon_Washington_196340_2015_KU201866_6_NA_A_H5N1_01_02_2015_14_15_USA_Washington_American_Wigeon_Pass_N_AdmantaneResistance_Yes_OseltamivirResistance_No_IncreasedVirulence_Yes_EnhancedTransmission_Yes_T92E_No_No_NA_NA_2.3.4.4	2015-01-02
A_American_wigeon_Washington_196340_2015_KU201867_7_M1_A_H5N1_01_02_2015_14_15_USA_Washington_American_Wigeon_Pass_N_AdmantaneResistance_Yes_OseltamivirResistance_No_IncreasedVirulence_Yes_EnhancedTransmission_Yes_T92E_No_No_NA_NA_2.3.4.4	2015-01-02
A_American_wigeon_Washington_196340_2015_KU201864_4_HA_A_H5N1_01_02_2015_14_15_USA_Washington_American_Wigeon_Pass_N_AdmantaneResistance_Yes_OseltamivirResistance_No_IncreasedVirulence_Yes_EnhancedTransmission_Yes_T92E_No_No_NA_NA_2.3.4.4	2015-01-02
A_American_wigeon_Washington_196340_2015_KU201861_1_PB2_A_H5N1_01_02_2015_14_15_USA_Washington_American_Wigeon_Pass_N_AdmantaneResistance_Yes_OseltamivirResistance_No_IncreasedVirulence_Yes_EnhancedTransmission_Yes_T92E_No_No_NA_NA_2.3.4.4	2015-01-02
A_Anhui_1_2005_CY098575_8_NS1_A_H5N1_11_01_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005-11-01
A_Anhui_1_2005_CY060170_7_M1_A_H5N1_11_01_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005-11-01
A_Anhui_1_2005_CY098571_1_PB2_A_H5N1_11_01_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005-11-01
A_Anhui_1_2005_CY098573_3_PA_A_H5N1_11_01_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005-11-01
A_Anhui_1_2005_CY098574_5_NP_A_H5N1_11_01_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005-11-01
A_Anhui_1_2005_CY098572_2_PB1_A_H5N1_11_01_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005-11-01
A_Anhui_1_2005_HM172254_5_NP_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_1_2005_HM172266_8_NS1_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_1_2005_HM172342_3_PA_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_1_2005_HM172189_6_NA_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_1_2005_HM172394_2_PB1_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_1_2005_HM172159_7_M1_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_1_2005_HM172104_4_HA_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_1_2005_DQ371928_4_HA_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_1_2005_EU128239_6_NA_A_H5N1_11_08_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005-11-08
A_Anhui_1_2005_HM172438_1_PB2_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_2_2005_CY098576_1_PB2_A_H5N1_11_11_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005-11-11
A_Anhui_2_2005_CY098579_5_NP_A_H5N1_11_11_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005-11-11
A_Anhui_2_2005_CY098581_8_NS1_A_H5N1_11_11_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005-11-11
A_Anhui_2_2005_CY098578_3_PA_A_H5N1_11_11_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005-11-11
A_Anhui_2_2005_CY098580_6_NA_A_H5N1_11_11_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005-11-11
A_Anhui_2_2005_CY060147_7_M1_A_H5N1_11_11_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005-11-11
A_Anhui_2_2005_CY098577_2_PB1_A_H5N1_11_11_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005-11-11
A_Anhui_2_2005_HM172310_3_PA_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_2_2005_HM172359_2_PB1_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_2_2005_HM172264_8_NS1_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_2_2005_DQ371929_4_HA_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_2_2005_HM172213_5_NP_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_2_2005_HM172120_7_M1_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_2_2005_HM172165_6_NA_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_2_2005_HM172072_4_HA_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anhui_2_2005_HM172451_1_PB2_A_H5N1_2005__China_NA_Human_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4	2005
A_Anser_cygnoides_China_P126_2015_MK616081_8_NA_A_H5N1_01_07_2015__China_NA_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E__No_NA_NA_2.3.4.4	2015-01-07
A_Anser_cygnoides_China_P126_2015_MK616080_7_NA_A_H5N1_01_07_2015__China_NA_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E__No_NA_NA_2.3.4.4	2015-01-07
A_Anser_cygnoides_China_P126_2015_MK616078_5_NP_A_H5N1_01_07_2015__China_NA_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E__No_NA_NA_2.3.4.4	2015-01-07
A_Anser_cygnoides_China_P126_2015_MK616077_4_HA_A_H5N1_01_07_2015__China_NA_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E__No_NA_NA_2.3.4.4	2015-01-07
A_Anser_cygnoides_China_P126_2015_MK616076_3_PA_A_H5N1_01_07_2015__China_NA_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E__No_NA_NA_2.3.4.4	2015-01-07
A_Anser_cygnoides_China_P126_2015_MK616075_2_NA_A_H5N1_01_07_2015__China_NA_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E__No_NA_NA_2.3.4.4	2015-01-07
A_Anser_cygnoides_China_P126_2015_MK616074_1_PB2_A_H5N1_01_07_2015__China_NA_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E__No_NA_NA_2.3.4.4	2015-01-07
A_Anser_cygnoides_China_P126_2015_MK616079_6_NA_A_H5N1_01_07_2015__China_NA_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E__No_NA_NA_2.3.4.4	2015-01-07
A_avian_Hong_Kong_0719_2007_GU050322_3_PA_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0719_2007_GU050319_6_NA_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0719_2007_GU050321_8_NS1_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0719_2007_GU050320_5_NP_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0719_2007_GU050324_1_PB2_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0719_2007_GU050318_7_M1_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0719_2007_GU050317_4_HA_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0719_2007_GU050323_2_PB1_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0828_2007_GU050328_5_NP_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0828_2007_GU050327_6_NA_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0828_2007_GU050325_4_HA_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0828_2007_GU050329_8_NS1_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0828_2007_GU050332_1_PB2_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0828_2007_GU050326_7_M1_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0828_2007_GU050330_3_PA_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_0828_2007_GU050331_2_PB1_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_1993_2007_GU050346_3_PA_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_1993_2007_GU050348_1_PB2_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_1993_2007_GU050343_6_NA_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_1993_2007_GU050344_5_NP_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_1993_2007_GU050347_2_PB1_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_1993_2007_GU050342_7_M1_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_1993_2007_GU050341_4_HA_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_1993_2007_GU050345_8_NS1_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_2372_2007_GU050336_5_NP_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_2372_2007_GU050338_3_PA_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_2372_2007_GU050337_8_NS1_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_2372_2007_GU050340_1_PB2_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_2372_2007_GU050339_2_PB1_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_2372_2007_GU050334_7_M1_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_2372_2007_GU050333_4_HA_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_avian_Hong_Kong_2372_2007_GU050335_6_NA_A_H5N1_2007__Hong_Kong_NA_Avian_Pass_N_AdmantaneResistance_No_OseltamivirResistance_No_IncreasedVirulence_No_EnhancedTransmission_No_T92E_No_No_NA_NA_2.3.4.3	2007
A_bar_headed_goose_China_133_2015_MK641362_4_HA_A_H5N1_07_2015__China_NA_Bar_Headed_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E___NA_NA_2.3.2.1c	07/2015
A_bar_headed_goose_China_133_2015_MK641364_6_NA_A_H5N1_07_2015__China_NA_Bar_Headed_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E___NA_NA_2.3.2.1c	07/2015
A_bar_headed_goose_China_133_2015_MK641365_5_NP_A_H5N1_07_2015__China_NA_Bar_Headed_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E___NA_NA_2.3.2.1c	07/2015
A_bar_headed_goose_China_133_2015_MK641363_7_M1_A_H5N1_07_2015__China_NA_Bar_Headed_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E___NA_NA_2.3.2.1c	07/2015
A_bar_headed_goose_China_133_2015_MK641368_2_PB1_A_H5N1_07_2015__China_NA_Bar_Headed_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E___NA_NA_2.3.2.1c	07/2015
A_bar_headed_goose_China_133_2015_MK641366_8_NS1_A_H5N1_07_2015__China_NA_Bar_Headed_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E___NA_NA_2.3.2.1c	07/2015
A_bar_headed_goose_China_133_2015_MK641369_1_PB2_A_H5N1_07_2015__China_NA_Bar_Headed_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E___NA_NA_2.3.2.1c	07/2015
A_bar_headed_goose_China_133_2015_MK641367_3_PA_A_H5N1_07_2015__China_NA_Bar_Headed_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E___NA_NA_2.3.2.1c	07/2015
A_bar_headed_goose_China_47_2015_MK641377_1_PB2_A_H5N1_07_2015__China_NA_Bar_Headed_Goose_Pass_N_AdmantaneResistance__OseltamivirResistance__IncreasedVirulence__EnhancedTransmission__T92E___NA_NA_2.3.2.1c	07/2015
